Binary Time
0.0008795261383056641
Hash Time
0.0
         1765679 function calls (1747418 primitive calls) in 6.922 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1779    0.003    0.000    0.010    0.000 __init__.py:2044(_to_unmasked_float_array)
     1424    0.003    0.000    0.014    0.000 transforms.py:350(xmin)
    15440    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
      628    0.002    0.000    0.018    0.000 path.py:101(__init__)
    339/3    0.002    0.000    0.610    0.203 <frozen importlib._bootstrap>:966(_find_and_load)
      862    0.002    0.000    0.006    0.000 transforms.py:2396(__init__)
     2683    0.002    0.000    0.007    0.000 artist.py:288(pchanged)
      475    0.002    0.000    0.016    0.000 markers.py:251(set_marker)
      644    0.002    0.000    0.004    0.000 inspect.py:2730(__init__)
      602    0.002    0.000    0.010    0.000 artist.py:854(update)
     4762    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
     2666    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x555b7ba6cd60}
  444/443    0.002    0.000    0.008    0.000 transforms.py:1783(__eq__)
     3014    0.002    0.000    0.005    0.000 six.py:586(iteritems)
     1629    0.002    0.000    0.009    0.000 {built-in method builtins.any}
      217    0.002    0.000    0.058    0.000 _base.py:295(_makeline)
      745    0.002    0.000    0.005    0.000 text.py:840(get_unitless_position)
      765    0.002    0.000    0.012    0.000 transforms.py:2817(_revalidate)
      883    0.002    0.000    0.005    0.000 __init__.py:1566(get_siblings)
      369    0.002    0.000    0.021    0.000 font_manager.py:1258(findfont)
        1    0.002    0.002    0.002    0.002 {method 'sort' of 'numpy.ndarray' objects}
      218    0.002    0.000    0.018    0.000 _base.py:3391(set_ylim)
     2180    0.002    0.000    0.018    0.000 fromnumeric.py:2171(all)
      336    0.002    0.000    0.035    0.000 axis.py:967(iter_ticks)
     1679    0.002    0.000    0.013    0.000 artist.py:66(_stale_axes_callback)
     9175    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
    330/3    0.002    0.000    0.609    0.203 <frozen importlib._bootstrap>:651(_load_unlocked)
      217    0.002    0.000    0.053    0.000 _base.py:1978(_update_line_limits)
    10786    0.002    0.000    0.003    0.000 mathtext.py:2757(<genexpr>)
     1355    0.002    0.000    0.034    0.000 transforms.py:2474(transform_affine)
      605    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
       16    0.002    0.000    0.005    0.000 enum.py:124(__new__)
       34    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
      428    0.002    0.000    0.008    0.000 transforms.py:869(update_from_path)
      222    0.002    0.000    0.004    0.000 _base.py:4109(get_children)
     1424    0.002    0.000    0.010    0.000 transforms.py:364(xmax)
      376    0.002    0.000    0.005    0.000 colors.py:176(_to_rgba_no_colorcycle)
      950    0.002    0.000    0.010    0.000 markers.py:200(_recache)
     9095    0.002    0.000    0.002    0.000 artist.py:202(axes)
      326    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
     4492    0.002    0.000    0.016    0.000 numeric.py:541(asanyarray)
     2185    0.002    0.000    0.004    0.000 __init__.py:1445(is_interactive)
     6370    0.002    0.000    0.002    0.000 transforms.py:1950(get_matrix)
      367    0.002    0.000    0.005    0.000 lines.py:1057(set_linestyle)
4296/4292    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
     1313    0.002    0.000    0.003    0.000 getlimits.py:365(__new__)
     3690    0.002    0.000    0.010    0.000 enum.py:267(__call__)
    218/1    0.002    0.000    0.509    0.509 __init__.py:1786(inner)
      491    0.002    0.000    0.025    0.000 transforms.py:1518(transform_point)
     1428    0.002    0.000    0.010    0.000 transforms.py:371(ymax)
        1    0.002    0.002    0.497    0.497 _axes.py:3686(bxp)
     1424    0.002    0.000    0.010    0.000 transforms.py:357(ymin)
     2149    0.002    0.000    0.010    0.000 artist.py:184(convert_xunits)
      199    0.002    0.000    0.003    0.000 sre_compile.py:250(_optimize_charset)
       16    0.002    0.000    0.058    0.004 axis.py:1020(_update_ticks)
      605    0.002    0.000    0.015    0.000 inspect.py:2181(_signature_from_callable)
     1320    0.002    0.000    0.002    0.000 transforms.py:392(intervalx)
       64    0.002    0.000    0.010    0.000 colors.py:706(from_list)
      441    0.002    0.000    0.002    0.000 weakref.py:354(__init__)
     1572    0.002    0.000    0.005    0.000 transforms.py:2478(transform_non_affine)
    339/3    0.002    0.000    0.609    0.203 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
     2180    0.002    0.000    0.011    0.000 figure.py:58(_stale_figure_callback)
     1712    0.002    0.000    0.017    0.000 fromnumeric.py:2083(any)
      983    0.002    0.000    0.007    0.000 transforms.py:1840(frozen)
     2183    0.002    0.000    0.006    0.000 pyplot.py:566(_auto_draw_if_interactive)
     1931    0.002    0.000    0.012    0.000 {method 'all' of 'numpy.ndarray' objects}
     3213    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
     1491    0.002    0.000    0.017    0.000 __init__.py:896(__setitem__)
      868    0.002    0.000    0.005    0.000 {method 'all' of 'numpy.generic' objects}
      982    0.002    0.000    0.002    0.000 markers.py:214(__bool__)
      331    0.002    0.000    0.037    0.000 <frozen importlib._bootstrap_external>:1117(_get_spec)
      605    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:78(acquire)
       26    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
     1698    0.002    0.000    0.007    0.000 __init__.py:583(is_numlike)
      584    0.002    0.000    0.014    0.000 lines.py:619(axes)
      653    0.002    0.000    0.003    0.000 _base.py:3034(get_xlim)
       39    0.002    0.000    0.002    0.000 {built-in method io.open}
     3632    0.002    0.000    0.002    0.000 sre_parse.py:232(__next)
      269    0.002    0.000    0.002    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1337    0.002    0.000    0.008    0.000 units.py:118(is_numlike)
      369    0.002    0.000    0.028    0.000 backend_agg.py:275(_get_agg_font)
        1    0.002    0.002    0.837    0.837 backend_bases.py:2107(print_figure)
     1461    0.002    0.000    0.002    0.000 artist.py:317(get_transform)
     2151    0.002    0.000    0.003    0.000 __init__.py:517(iterable)
      373    0.002    0.000    0.004    0.000 font_manager.py:1020(<listcomp>)
     3677    0.002    0.000    0.003    0.000 enum.py:517(__new__)
      114    0.002    0.000    0.221    0.002 axis.py:289(draw)
      262    0.002    0.000    0.002    0.000 {method 'round' of 'numpy.generic' objects}
      832    0.002    0.000    0.008    0.000 transforms.py:2577(composite_transform_factory)
      652    0.002    0.000    0.003    0.000 _base.py:3373(get_ylim)
      882    0.002    0.000    0.004    0.000 enum.py:803(__and__)
      650    0.002    0.000    0.006    0.000 artist.py:858(_update_property)
     1875    0.002    0.000    0.004    0.000 codecs.py:318(decode)
     2099    0.002    0.000    0.008    0.000 artist.py:193(convert_yunits)
     2799    0.002    0.000    0.013    0.000 _methods.py:45(_all)
      868    0.002    0.000    0.003    0.000 __init__.py:2055(_check_1d)
      246    0.002    0.000    0.051    0.000 backend_agg.py:224(get_text_width_height_descent)
      734    0.002    0.000    0.002    0.000 lines.py:1025(_split_drawstyle_linestyle)
        1    0.002    0.002    0.012    0.012 __init__.py:1692(boxplot_stats)
      434    0.002    0.000    0.002    0.000 {built-in method builtins.sum}
     1341    0.002    0.000    0.002    0.000 transforms.py:400(intervaly)
     1775    0.002    0.000    0.002    0.000 {built-in method numpy.seterrobj}
      179    0.001    0.000    0.006    0.000 font_manager.py:668(__init__)
  742/368    0.001    0.000    0.002    0.000 sre_parse.py:173(getwidth)
      576    0.001    0.000    0.065    0.000 backend_agg.py:146(draw_path)
     6172    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
       50    0.001    0.000    0.058    0.001 axis.py:74(__init__)
      123    0.001    0.000    0.002    0.000 __init__.py:1162(__setitem__)
      407    0.001    0.000    0.010    0.000 transforms.py:2069(scale)
      434    0.001    0.000    0.007    0.000 ticker.py:1973(view_limits)
      238    0.001    0.000    0.003    0.000 transforms.py:436(bounds)
      906    0.001    0.000    0.002    0.000 artist.py:759(_set_gc_clip)
      369    0.001    0.000    0.002    0.000 backend_agg.py:59(get_hinting_flag)
      338    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
     5080    0.001    0.000    0.001    0.000 path.py:208(vertices)
      217    0.001    0.000    0.011    0.000 _base.py:213(_xy_from_xy)
    17384    0.001    0.000    0.001    0.000 plot_gtex.py:112(<lambda>)
      434    0.001    0.000    0.004    0.000 _base.py:2499(<listcomp>)
     3168    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       16    0.001    0.000    0.114    0.007 axis.py:1119(_get_tick_bboxes)
      220    0.001    0.000    0.017    0.000 _base.py:954(_set_artist_props)
      321    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
       33    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1196(__init__)
      121    0.001    0.000    0.002    0.000 cycler.py:349(by_key)
      369    0.001    0.000    0.002    0.000 font_manager.py:1386(get_font)
        1    0.001    0.001    0.001    0.001 widgets.py:1956(RectangleSelector)
      900    0.001    0.000    0.002    0.000 type_check.py:250(isreal)
     5349    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
      475    0.001    0.000    0.018    0.000 markers.py:167(__init__)
      476    0.001    0.000    0.007    0.000 transforms.py:2055(translate)
      262    0.001    0.000    0.034    0.000 patches.py:194(get_transform)
      320    0.001    0.000    0.001    0.000 transforms.py:2956(interval_contains)
     1337    0.001    0.000    0.010    0.000 axis.py:1515(convert_units)
        3    0.001    0.000    0.584    0.195 figure.py:1456(draw)
       60    0.001    0.000    0.003    0.000 function_base.py:37(linspace)
      334    0.001    0.000    0.023    0.000 gzip.py:438(read)
2273/2270    0.001    0.000    0.004    0.000 transforms.py:2680(get_matrix)
      928    0.001    0.000    0.001    0.000 {built-in method numpy.result_type}
      217    0.001    0.000    0.020    0.000 lines.py:608(get_window_extent)
     1619    0.001    0.000    0.009    0.000 transforms.py:1788(transform)
     1594    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      885    0.001    0.000    0.001    0.000 __init__.py:1493(clean)
      373    0.001    0.000    0.005    0.000 font_manager.py:1018(make_rcparams_key)
      6/3    0.001    0.000    0.575    0.192 image.py:123(_draw_list_compositing_images)
      729    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
      463    0.001    0.000    0.002    0.000 shape_base.py:220(_warn_for_nonsequence)
    282/3    0.001    0.000    0.609    0.203 <frozen importlib._bootstrap_external>:672(exec_module)
      282    0.001    0.000    0.101    0.000 <frozen importlib._bootstrap_external>:485(_compile_bytecode)
      887    0.001    0.000    0.008    0.000 numeric.py:3058(__enter__)
     1720    0.001    0.000    0.002    0.000 sre_parse.py:163(__getitem__)
   129/33    0.001    0.000    0.003    0.000 abc.py:196(__subclasscheck__)
      331    0.001    0.000    0.003    0.000 transforms.py:2801(__init__)
       27    0.001    0.000    0.031    0.001 __init__.py:357(namedtuple)
     2926    0.001    0.000    0.002    0.000 sre_parse.py:253(get)
      217    0.001    0.000    0.021    0.000 _base.py:3344(set_ybound)
      878    0.001    0.000    0.006    0.000 __init__.py:2348(safe_first_element)
      528    0.001    0.000    0.003    0.000 lines.py:894(_get_markerfacecolor)
      326    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:318(__exit__)
      887    0.001    0.000    0.005    0.000 numeric.py:3063(__exit__)
      369    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      334    0.001    0.000    0.024    0.000 _compression.py:66(readinto)
      430    0.001    0.000    0.004    0.000 copy.py:66(copy)
        1    0.001    0.001    0.838    0.838 figure.py:1956(savefig)
      374    0.001    0.000    0.008    0.000 transforms.py:833(from_extents)
      274    0.001    0.000    0.002    0.000 functools.py:44(update_wrapper)
      887    0.001    0.000    0.001    0.000 numeric.py:3054(__init__)
      739    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
     1114    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      280    0.001    0.000    0.005    0.000 axis.py:510(update_position)
      217    0.001    0.000    0.002    0.000 _base.py:253(_getdefaults)
      894    0.001    0.000    0.002    0.000 text.py:1159(set_text)
       14    0.001    0.000    0.308    0.022 __init__.py:1(<module>)
      217    0.001    0.000    0.032    0.000 _base.py:3004(set_xbound)
  645/431    0.001    0.000    0.009    0.000 transforms.py:2442(__eq__)
      217    0.001    0.000    0.001    0.000 _base.py:178(__call__)
   260/11    0.001    0.000    0.004    0.000 pyparsing.py:1516(_parseNoCache)
      434    0.001    0.000    0.003    0.000 _base.py:2502(<listcomp>)
      134    0.001    0.000    0.005    0.000 transforms.py:1554(transform_path_non_affine)
      369    0.001    0.000    0.015    0.000 font_manager.py:1022(get)
     3514    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
      765    0.001    0.000    0.024    0.000 transforms.py:2842(get_transformed_path_and_affine)
      154    0.001    0.000    0.006    0.000 deprecation.py:163(deprecate)
      440    0.001    0.000    0.001    0.000 weakref.py:431(__contains__)
      475    0.001    0.000    0.001    0.000 markers.py:226(set_fillstyle)
  856/428    0.001    0.000    0.001    0.000 transforms.py:2454(depth)
       16    0.001    0.000    0.004    0.000 {built-in method builtins.eval}
      906    0.001    0.000    0.014    0.000 backend_bases.py:787(new_gc)
